userId,movieId,rating,timestamp
584,5848,1,1630832172
636,6571,1,1646812199
879,2986,2,1614027745
922,8766,5,1613833485
554,4052,5,1662076121
116,8318,5,1614083177
619,4877,2,1650814017
278,4739,5,1647016058
65,6529,3,1666324948
127,9387,1,1667912756
333,1580,1,1634905545
590,8303,1,1623253050
716,8717,5,1656839868
795,5612,4,1643409506
920,2493,5,1652341915
969,7295,5,1620020558
714,461,2,1643194288
291,7378,3,1632571845
94,2305,4,1646164184
179,2354,2,1650603043
190,8262,3,1666554272
87,3579,1,1627832621
961,7036,5,1672367413
332,4115,5,1613984475
886,6035,5,1660444370
940,1086,3,1624173232
782,4542,2,1649723024
362,7857,2,1614714130
594,6884,2,1622176414
544,8569,3,1657153228
68,776,5,1661236846
9,3658,5,1620907678
837,370,5,1644537717
523,9098,2,1645729440
237,8601,1,1617552491
37,1919,3,1619224208
575,1036,1,1614639612
376,6152,4,1635108347
201,2072,3,1663294306
193,3955,3,1669462042
569,8028,3,1649194003
396,6808,3,1611753611
494,7205,1,1618139488
594,2969,5,1618784428
722,3661,2,1661306277
297,4509,5,1617781901
67,2100,5,1625874155
317,8189,5,1638322967
929,6024,1,1621813834
235,1405,5,1640142557
976,7069,3,1650805069
223,4857,1,1626319640
380,4371,1,1662218343
547,2075,1,1627485334
654,4687,4,1642333067
816,4186,3,1632122383
323,7244,5,1641373042
679,5258,3,1646408593
97,3363,5,1638560444
170,808,3,1613145972
356,7395,5,1613337213
530,2228,1,1624607754
401,9606,5,1665807883
693,7909,4,1618619184
405,7371,4,1651291767
192,585,5,1612458770
272,9730,3,1638704712
345,5240,5,1640522497
895,7608,2,1620203957
87,145,4,1668832696
970,8798,5,1658932430
445,4158,4,1658581625
350,4146,3,1651642392
198,6594,2,1620986020
427,2056,3,1614937056
675,2953,1,1649355384
976,2472,4,1627140627
362,6206,1,1637001268
583,8984,4,1664371921
710,3688,2,1660682915
220,2201,3,1640140862
12,541,3,1644384099
32,2066,2,1646308138
527,532,2,1644125850
407,6857,2,1621759961
794,6568,5,1653634426
805,5692,1,1653224360
916,4311,1,1624389223
434,4251,5,1635519786
683,8678,1,1635949010
141,2947,2,1630567685
969,940,5,1651075686
760,4840,4,1631743016
34,8045,3,1668446271
850,4075,5,1653252067
358,4800,5,1638144401
688,5067,5,1610050273
863,3076,5,1656070217
574,7326,1,1613563367
785,1999,1,1647584677
97,4380,2,1635038643
491,5411,5,1638064592
768,5157,5,1642704978
764,8868,2,1612045482
906,8530,3,1658203807
597,307,2,1619337142
508,5157,3,1625746023
452,4145,5,1610311236
114,3732,3,1630783926
302,8488,1,1671680957
82,2346,4,1638626464
523,86,1,1659327219
925,3359,2,1613954782
210,7824,1,1651193993
963,5846,4,1613421932
484,7158,3,1616749054
606,3028,3,1659395216
483,8529,3,1640849284
671,9320,1,1621866799
192,7256,2,1664695684
733,4841,3,1621563514
442,4473,5,1666504251
380,158,5,1640779418
832,6960,1,1661382918
204,555,5,1610308477
349,4074,5,1615384451
580,7911,1,1658872485
928,8051,4,1666104018
479,4847,2,1618625190
430,1467,2,1614191808
44,243,1,1639393871
743,4229,2,1661213355
764,3676,5,1662584959
849,4414,4,1610919746
312,5389,4,1664562415
760,8769,5,1668916168
11,420,2,1618981589
44,5952,5,1631394975
936,368,2,1632722485
12,1775,3,1659736916
223,3099,1,1630133430
26,5740,3,1647658004
309,8241,5,1618446324
410,2825,3,1667871060
939,3845,2,1637925629
309,3415,4,1627115231
467,7429,1,1640944775
482,3586,1,1640716326
973,1073,2,1650695677
806,430,3,1658968708
220,2168,4,1648910446
987,3654,5,1669087493
73,2229,5,1666552856
831,6003,5,1666837040
537,5506,4,1629699963
252,7969,3,1671225506
111,4490,3,1636495019
135,1266,3,1625310943
665,5924,4,1660219609
494,7067,1,1626213921
721,1515,4,1613091102
904,9197,2,1668558545
946,9561,1,1660142127
113,1839,3,1667427603
367,290,2,1653750220
936,4775,1,1625670591
313,3241,2,1646376558
597,8874,1,1664917801
846,3539,3,1667227652
263,9187,3,1656944335
664,954,4,1658601129
306,6458,1,1631903481
293,18,4,1651129680
419,1591,2,1624396026
229,8645,5,1668155290
575,5854,5,1610017674
478,4083,5,1630792898
576,4618,5,1612711818
644,9392,2,1651946291
29,578,4,1667175820
251,9092,2,1632234387
182,7715,3,1613173440
361,5270,5,1619827799
730,8734,5,1650081146
507,424,1,1669050691
33,2085,1,1616935155
816,2343,3,1653758407
996,1813,4,1638953978
785,6660,1,1663868828
279,6821,4,1647498895
43,9259,3,1620926356
188,2429,1,1610243108
265,2271,5,1628621808
645,5269,3,1619911091
935,7049,3,1623119018
440,6438,3,1613084168
389,2926,4,1665344181
234,9711,5,1671386639
941,6567,2,1639812949
1,2581,2,1630042099
324,7034,4,1611761191
373,6522,5,1664678478
255,8574,2,1642933858
983,6246,1,1657018132
772,6115,1,1618503815
124,7747,2,1635793382
575,2259,1,1637680889
509,7435,5,1642846696
835,228,2,1642070557
67,2131,1,1627397178
715,7680,5,1635012359
565,4014,2,1649384196
192,4065,5,1649986934
332,8605,4,1639335346
573,2488,1,1609714055
945,5041,4,1669914506
727,259,3,1614062028
174,5652,3,1615074361
746,1364,5,1619461915
849,727,2,1631528942
577,9413,1,1625957384
531,7262,5,1671066710
838,6163,1,1617074310
28,1161,4,1664920512
346,7311,3,1624938205
959,6013,4,1638142638
504,5431,1,1662842086
191,7139,1,1626303213
675,9254,2,1624776678
623,461,2,1632179368
936,6477,3,1612952787
722,5501,1,1645941703
202,6341,3,1625440994
49,2865,4,1618246027
318,4928,1,1637425586
639,960,2,1628191336
123,1744,3,1637365883
626,1534,3,1631974367
136,7622,2,1631386145
206,4871,5,1634535727
885,1703,1,1668410670
978,7574,3,1638604940
276,4623,5,1659338484
956,9371,5,1651690919
274,4557,1,1620600048
53,2960,1,1641751696
482,3435,2,1636112892
875,9289,1,1630552637
481,8186,2,1631383841
651,3386,3,1654200545
969,5762,3,1662761160
923,2305,5,1657834652
509,3199,1,1633798361
967,2290,4,1627712304
52,6531,2,1659960274
123,7374,2,1659085364
504,4777,4,1640117526
954,1463,3,1625776081
409,219,2,1667934767
390,1986,5,1639103897
682,8054,5,1659400057
628,5559,1,1646944464
100,2415,3,1667899971
130,7764,3,1649172889
813,1902,1,1616712571
598,2166,5,1616397698
528,383,2,1639674803
699,239,1,1618002546
413,8499,2,1635875099
452,7492,5,1645090458
55,8603,3,1653868938
419,5681,3,1645243262
285,3565,4,1617945040
874,391,1,1630389170
565,5773,3,1633331746
245,9590,5,1645648657
633,9635,5,1622876860
867,907,2,1656024361
396,4680,4,1651290036
370,5916,1,1638475509
980,9601,1,1635327669
798,2120,5,1613796544
674,5952,4,1663388416
954,5564,2,1635797035
329,6495,2,1671861596
133,4466,4,1623714890
10,1306,3,1663670530
26,1757,4,1668959378
966,5604,4,1667960922
371,7014,1,1613476109
648,7197,2,1623203513
607,4214,4,1636841277
571,3614,1,1652860906
509,9221,1,1614408179
252,2834,4,1627291663
181,8799,3,1648964614
270,7580,3,1613846723
462,2118,4,1643459309
575,6696,3,1632659428
228,2498,3,1631869956
583,9362,1,1624447669
338,2188,5,1645511734
685,3148,2,1644321123
757,4151,5,1651730429
736,1420,2,1646098910
743,402,3,1666981828
295,3560,2,1661874901
231,5634,5,1625608896
395,9602,1,1619760681
245,534,5,1647852296
109,750,1,1614868691
716,9588,4,1628947350
463,3316,1,1620732691
116,7499,4,1650457024
236,6220,2,1651635577
790,4197,3,1670630689
72,9554,3,1657660719
711,4629,3,1644979187
642,3961,4,1625405851
231,1264,2,1643378828
235,6247,5,1663607321
87,2275,3,1656143357
401,3512,4,1651318343
254,5170,1,1662880367
982,6249,2,1612948968
767,2393,4,1632362354
298,7602,2,1624777837
315,1910,3,1639771397
687,7073,3,1610920747
660,4372,5,1637881465
746,6776,5,1625759297
193,7030,5,1648956871
912,2663,4,1620302880
246,2346,4,1609866923
275,3830,4,1657493346
791,4212,1,1652597054
867,1062,3,1664304759
392,6331,4,1664981912
958,1578,3,1619281578
947,8708,5,1656816557
561,102,3,1658432132
19,7520,3,1665748966
134,2802,5,1610297544
551,4624,4,1633825379
631,611,4,1625889325
418,6792,5,1669774682
457,2048,3,1663307579
719,8696,2,1654491782
394,7935,4,1670824102
969,1050,3,1629112664
83,2895,2,1618383337
19,1024,4,1670246776
495,6121,3,1665591568
54,7658,2,1614630063
932,6354,2,1615246494
147,2285,1,1614389057
228,789,2,1632715013
628,8431,4,1663781490
487,270,2,1649021553
448,9592,2,1659072118
41,3814,2,1641772778
583,4744,2,1632643221
689,6339,5,1668751264
288,6248,4,1647737910
424,4647,3,1615401310
787,5417,5,1646870967
105,2446,1,1635503507
104,8717,4,1631787897
683,9018,5,1662377118
419,8723,5,1627220580
622,2094,5,1667950454
553,8424,1,1621755035
48,3479,5,1643896369
271,1463,5,1651594817
977,9131,4,1619816777
150,2112,5,1669608340
256,459,2,1648059720
749,2619,4,1649812703
821,8451,4,1649279026
608,8829,5,1625046332
113,3990,4,1646387498
896,972,4,1641222479
941,58,3,1657765171
96,8228,5,1613554637
208,411,2,1664689549
119,8412,1,1656448793
605,2205,2,1632304008
536,5097,2,1668634350
904,8403,3,1618991134
770,7936,2,1637518802
651,4847,4,1664017638
948,8712,3,1619154893
61,7091,4,1611425444
130,9678,3,1667325301
705,362,1,1671211930
240,9372,3,1664954364
588,7718,2,1635675730
317,7435,4,1651587461
41,3463,1,1641465501
792,365,2,1666782905
331,1872,5,1637801660
910,2504,1,1642082791
709,3782,4,1638997627
795,2001,1,1645225045
363,7309,2,1659479819
595,2354,3,1647406144
311,9085,5,1632236880
698,3499,2,1616327063
659,5985,2,1627428071
245,5061,1,1622518905
731,741,3,1671501018
7,3129,2,1616251438
116,4935,1,1637891752
151,47,1,1633251574
649,4625,3,1660621145
568,7199,2,1643599068
874,6386,1,1668882448
270,970,5,1620524512
175,1255,2,1633632164
625,6823,3,1621955257
84,251,1,1667492544
541,158,2,1631498869
193,3941,2,1613819027
920,3764,5,1621968870
165,693,1,1640422294
908,6314,5,1637118288
253,3414,1,1635733979
862,2326,1,1618843887
731,1801,1,1651277247
623,7285,2,1644682857
693,5859,1,1648077208
507,933,3,1642933913
351,5476,3,1649643024
756,6398,5,1619326770
272,4692,2,1646355638
455,4127,4,1671080271
742,7308,3,1636977171
432,4134,1,1629216779
444,1381,4,1650914352
187,7170,1,1615267189
655,429,4,1669319782
248,5098,3,1643870611
682,5706,2,1616853581
349,780,3,1610550912
787,6286,2,1612011446
686,4764,3,1655862049
640,1169,5,1670870109
718,4419,4,1649981068
855,9330,5,1634678094
692,6342,5,1628020891
332,782,4,1645591413
955,7440,5,1648440599
369,4611,5,1612144254
374,3788,3,1629030231
396,9375,5,1654888149
969,7978,4,1662584442
885,8076,5,1634898450
183,8025,3,1650228916
65,50,3,1629433679
412,4922,3,1638222122
999,6824,3,1654503511
19,9119,5,1656005946
479,4738,4,1645294981
255,7026,2,1657482641
340,809,5,1623920903
120,840,1,1661913584
315,1020,2,1657688881
784,5637,5,1665626992
523,4035,1,1632365602
124,8615,3,1610235548
660,1198,2,1613716578
309,9730,2,1617933343
106,5261,4,1670813838
471,9348,1,1640913337
471,7694,4,1661778216
906,3044,4,1633358385
838,7558,4,1620057139
536,4768,1,1621317074
652,1877,4,1615851922
86,4533,3,1611289089
113,669,2,1633773682
496,4192,5,1651163352
130,3743,1,1663942770
537,3149,2,1647679817
348,89,5,1651308271
57,7129,3,1641745970
888,6632,4,1614768747
898,5591,4,1670784644
475,4313,5,1641308799
179,8668,2,1651432850
89,3609,4,1613501870
525,544,3,1615450113
772,3309,5,1627520850
489,3994,3,1661030750
263,3867,4,1643201650
556,6481,1,1665732482
520,6299,2,1623015065
423,4278,3,1632765194
498,7936,3,1625882341
895,2147,5,1657357832
779,7537,5,1617662103
610,8657,2,1652396647
197,9527,1,1634831387
813,8323,5,1658299428
256,7495,2,1655594486
838,9136,3,1653625731
94,5220,3,1657630843
535,9587,3,1654154297
796,7422,5,1652715285
857,5173,5,1633973572
443,3206,3,1668555870
408,4862,4,1640359308
314,2717,2,1612887692
293,5151,5,1611236561
371,1211,5,1619447714
102,4660,1,1658856896
689,1666,2,1616238390
301,3900,1,1635426462
999,2822,2,1653148753
254,9313,2,1635847494
971,4323,2,1616903043
639,8724,1,1629794027
526,7393,1,1620201701
846,1080,2,1650614518
748,2337,3,1639098992
964,1271,2,1666892803
728,3233,1,1639281702
126,8753,3,1627961801
175,2794,2,1624116075
865,8029,1,1630649682
287,8609,4,1631903408
947,3693,4,1638578346
227,2669,4,1644112871
716,321,3,1658140667
662,2658,5,1637066057
288,9267,4,1621218948
414,5702,2,1623270145
192,2084,2,1625745233
535,5070,4,1628635065
327,7148,3,1641907968
94,3583,5,1618344070
724,4615,5,1646436326
499,8071,4,1637595648
54,3015,5,1621472013
600,3776,3,1614036069
13,814,2,1619375754
210,6118,4,1628983780
204,1715,2,1641453352
995,3559,4,1656020253
698,8252,3,1619666330
802,1695,3,1668778994
62,1173,5,1655941966
886,9301,1,1634839302
913,9603,4,1639693371
854,9353,1,1663338870
364,7395,2,1617576111
905,6742,2,1658008071
994,2366,1,1671442657
945,8407,1,1613516451
938,6931,3,1619845923
526,9251,2,1620023891
833,7536,5,1649675608
659,8561,2,1640164137
637,7305,5,1646191947
109,4102,4,1629613198
914,4864,4,1649432154
256,988,5,1633805938
842,97,3,1640122415
372,5466,1,1653070070
911,7687,5,1661924354
434,8856,5,1663440099
483,1450,2,1640816882
545,7042,1,1655158639
745,494,3,1655665011
363,1874,2,1665182280
986,1238,4,1663045875
318,8589,5,1641233566
973,4393,3,1634751492
804,8360,5,1642991970
214,3828,5,1655285815
658,4077,5,1653873039
25,2156,3,1633328519
474,3816,4,1654085432
326,7359,3,1637443243
297,4693,1,1643905709
693,9596,3,1634509197
385,47,4,1617167032
964,8678,5,1633250895
544,7028,3,1609729519
791,6234,5,1630337258
870,1814,2,1668058031
535,4158,3,1617173878
969,8133,2,1660295238
433,786,4,1629518811
682,7602,4,1638433878
240,6391,4,1666749908
98,505,2,1631220925
811,1920,1,1639894388
221,7145,3,1655221998
240,2087,4,1629679223
22,1789,4,1625069561
324,8235,2,1631592335
969,3112,3,1655688124
126,1589,2,1670730562
544,8959,2,1644782315
140,189,2,1668744606
939,6767,4,1671940206
873,3454,4,1667035559
379,8476,4,1647374462
132,4080,4,1656685092
84,7732,4,1652149712
523,2725,3,1635895145
162,3859,3,1631646854
659,6301,5,1649904534
733,2783,4,1664601907
937,6225,3,1620815546
373,153,1,1641271443
930,8585,1,1613877153
177,177,2,1646506627
732,399,1,1648084074
755,5766,2,1623943536
118,9224,5,1636486406
733,7404,4,1671026410
909,2417,1,1616228614
937,6245,1,1631248810
267,387,3,1612591926
181,5902,3,1652468929
646,1053,3,1622499841
731,8222,3,1623275798
346,8260,3,1617479511
818,5322,4,1653700153
279,6933,3,1628294599
750,8157,5,1628992240
401,5126,2,1626834291
212,8777,2,1636184280
867,374,2,1664331733
732,7914,3,1659818951
2,1419,4,1615888337
997,5331,3,1633818129
401,8733,5,1661923549
908,7362,1,1623188467
440,5689,1,1620527308
104,4615,5,1648254245
684,6592,1,1655673927
134,943,4,1651367267
270,6613,1,1658020043
206,97,5,1665703247
478,4479,5,1618531125
776,1185,5,1621962107
662,5413,5,1644628437
578,3709,1,1666561164
647,5267,2,1666313144
377,484,4,1656219763
335,612,1,1662249265
751,5418,4,1663798063
40,8822,5,1649299111
531,5349,2,1648277047
587,4900,3,1645869308
548,4678,3,1630218834
211,4504,5,1664348011
355,4002,1,1665843523
248,1817,2,1651177816
10,8644,5,1666056742
118,4025,3,1651907260
738,8961,1,1636601469
948,7184,1,1662010719
698,9335,4,1623505377
743,5702,3,1615262504
478,6573,2,1611922393
931,3961,5,1625175528
686,700,3,1644195504
164,8874,4,1627012842
74,9122,2,1667500618
873,5391,2,1626479413
787,6725,2,1647616173
589,8083,4,1653417396
423,122,1,1656391358
730,4570,3,1638301061
688,5914,4,1625885393
711,8656,3,1645356281
95,660,2,1630105645
61,1709,1,1640943991
648,1767,5,1649162047
280,4599,2,1619130459
769,1865,1,1624168240
476,2261,3,1635301711
162,7442,4,1660842957
257,3582,5,1648071197
730,3721,5,1614607639
653,486,5,1611461899
340,2837,5,1638856524
556,3982,1,1649327781
130,5406,4,1670292058
586,6896,5,1627457848
475,4238,3,1640988552
144,1529,3,1639908675
269,7633,5,1650998307
338,2109,5,1668240218
433,8591,3,1669360375
899,386,4,1645769979
824,4807,4,1637036576
270,8409,1,1626888783
270,6180,2,1636654174
707,290,4,1661511678
232,7242,3,1615846645
808,4054,2,1645936464
978,564,1,1638101787
865,1947,1,1630673583
632,6764,2,1631368158
86,9725,5,1650670737
869,6727,5,1635810921
541,9681,2,1647431785
561,2927,3,1661012077
866,1057,5,1641084404
165,5320,4,1659231347
649,9170,3,1653905583
358,8398,5,1666749665
504,737,2,1652863767
322,5036,1,1650137146
25,6142,1,1638787018
20,7541,1,1619556593
99,5908,2,1633003671
517,2068,2,1644061234
792,473,5,1655705797
820,9241,4,1661566167
438,9540,1,1638411734
322,881,3,1625986551
934,8374,1,1610866708
449,9611,4,1626538864
480,711,4,1649924120
754,771,2,1629203194
551,2999,1,1657819390
567,1337,3,1668107216
98,8337,2,1641039728
383,6167,2,1667497777
513,447,4,1614848923
518,2470,1,1637553170
989,2308,3,1644891536
612,193,3,1639512983
9,263,5,1665339059
574,2988,5,1639428533
713,5930,5,1637882365
780,9172,5,1620733485
430,4647,5,1629688950
744,3240,3,1663881654
734,6474,1,1665050425
105,1457,3,1656796745
416,3949,4,1631192140
233,6895,4,1612932441
44,3248,3,1638526799
907,503,5,1630766075
359,1720,1,1669883047
658,3388,3,1669587188
263,637,1,1617064525
602,4271,3,1627053417
52,9454,2,1630782074
99,9686,4,1630033819
646,2149,2,1623958740
125,6276,4,1638596782
218,8393,3,1659720864
318,797,3,1664345936
879,4361,4,1657867694
65,8669,4,1615617077
704,8596,5,1621479192
927,7077,5,1647328539
696,2586,1,1670698951
658,2568,3,1656275517
435,1708,2,1671857833
666,2449,2,1611661157
409,15,4,1618860929
316,6247,1,1668089507
320,620,4,1653361233
857,5621,4,1617609127
930,8760,5,1654859179
739,3629,3,1611559261
703,266,2,1648438753
930,5999,4,1655370540
562,988,4,1647813824
928,4112,4,1657993979
441,6673,2,1625359020
783,3867,5,1619308128
997,3489,3,1637663150
772,2701,3,1611243448
610,2298,4,1663433220
786,6512,2,1628045527
429,9672,3,1628987977
734,6274,3,1671751112
530,3532,1,1661268272
175,693,3,1655694215
182,332,5,1667297068
793,2807,1,1655732011
795,4985,5,1637634978
347,1003,2,1631570995
77,9371,4,1671040705
859,9025,4,1629849722
682,2045,1,1612734197
105,6089,2,1652121321
776,9450,4,1657237808
386,8128,2,1613257812
901,1823,4,1638814585
687,6910,3,1668929479
874,1761,2,1609656838
84,4306,3,1652386329
320,4489,5,1630586495
77,1330,3,1618479726
523,7046,3,1614165481
845,3471,5,1618722365
504,9162,4,1657087828
206,1339,2,1659087110
790,1892,5,1669439880
397,7182,1,1613884446
29,9042,4,1657254747
412,3656,2,1637635948
527,1577,5,1659798414
303,8726,5,1627318694
797,2663,2,1664357676
570,686,2,1662521423
937,5927,2,1635474751
488,2550,5,1621934710
692,2799,5,1613122247
422,8837,5,1620509858
976,4480,4,1666385532
72,9086,2,1632113633
891,8215,5,1635617745
497,8313,1,1651798147
651,8696,3,1639217688
177,1512,4,1653346823
661,1319,2,1615702676
292,935,5,1633713149
137,2612,2,1641104378
346,1229,3,1629180761
723,7378,2,1654931860
553,3590,2,1627289038
138,4124,4,1651895921
199,468,4,1644179066
60,1072,2,1626042328
952,692,3,1644839874
288,9413,4,1621638832
688,2645,5,1618332676
320,8508,2,1633746668
628,2508,4,1625525534
72,945,2,1612054469
364,4420,1,1610594932
583,3862,4,1611720402
19,8267,2,1628307337
565,7156,5,1662881080
718,6853,3,1632199038
290,1345,5,1647116089
457,1092,2,1630393457
767,4315,4,1655558751
898,4455,3,1659110002
778,3487,1,1614967533
802,7252,4,1645854273
373,9575,1,1655729363
261,5928,4,1645994017
290,920,5,1672386826
463,3123,5,1650837322
394,7645,5,1650984708
407,8509,1,1672128854
579,4346,2,1634703780
301,8665,2,1639276245
854,6570,4,1640151439
158,7862,3,1611187550
654,8367,4,1633874974
2,2134,4,1655801887
849,4003,1,1670801072
364,5220,3,1657173362
497,833,2,1634914343
314,2530,1,1628673349
549,2925,3,1626769886
210,2180,2,1655261629
41,5187,2,1667897525
5,4380,4,1634151751
556,4843,2,1640694508
190,9331,3,1629680762
879,9157,5,1624948464
149,6541,4,1614084408
483,5209,3,1630851955
966,5924,1,1667935366
657,3255,4,1661839447
45,4288,3,1671130961
502,2743,3,1654658937
180,9297,4,1610571881
883,6143,2,1629136811
574,1322,1,1660592689
151,7050,2,1612521338
878,6131,4,1667981679
391,8241,1,1617292926
246,5064,4,1651372193
717,2026,2,1650939030
801,6094,4,1667365064
110,2354,4,1649176409
933,5523,2,1672264805
552,9149,2,1616696585
670,8046,2,1660910376
292,1691,5,1623191418
898,6595,5,1658893370
930,6026,4,1620503309
490,6669,4,1651122997
761,9544,3,1659264930
483,8427,2,1613071020
368,158,4,1659468208
925,241,3,1670901811
26,6471,1,1627999873
925,199,2,1653948039
753,3744,2,1670455260
807,6833,3,1667176862
740,6006,5,1634890106
639,1996,5,1655767527
647,8350,5,1614619774
541,6037,4,1630960888
638,7618,5,1629063107
304,216,2,1657708443
183,3168,4,1631356085
960,891,2,1628262735
769,1789,3,1613606739
395,6260,5,1659113934
587,1503,5,1667432052
228,2406,3,1665374784
702,184,3,1645803043
125,4201,2,1631700815
359,6314,4,1657121705
19,7539,3,1609860648
481,1939,3,1635946110
989,1774,3,1653978837
443,5481,1,1649999818
546,5924,3,1616217760
22,434,3,1637213172
933,4372,5,1632688938
62,9478,3,1656985464
967,8960,1,1654883079
762,5902,4,1619551755
790,1055,5,1620307142
787,4668,5,1609621544
216,2317,1,1657556527
28,4518,3,1642824806
430,4125,1,1653297553
900,4518,5,1660995106
702,3900,2,1652440338
570,4374,2,1653510645
389,9152,2,1671107820
872,172,2,1640218588
100,6732,1,1640410518
692,330,2,1642310026
960,6929,2,1664570800
918,4502,2,1644558112
639,1709,3,1626112109
493,1546,2,1622024571
29,396,2,1664537195
102,294,5,1653341707
965,2869,5,1641254971
778,3706,3,1669066936
611,391,2,1655503108
202,3910,2,1639457369
80,1445,5,1667297628
885,5009,3,1647461123
995,2011,1,1654241894
348,1808,1,1630138749
495,6446,1,1647156683
370,9093,2,1669768992
635,8379,2,1629495015
310,9092,4,1611697848
9,1284,5,1619490869
377,1857,1,1618870583
493,6230,4,1652011411
315,6824,3,1665310736
939,8966,5,1663368790
779,8364,4,1612042249
773,6650,2,1630175363
188,2771,1,1643625293
912,7093,5,1641075706
856,1451,4,1672366066
111,6098,5,1634626340
132,3389,5,1644717273
997,7368,3,1631486832
848,8885,4,1659738601
615,7442,1,1626189673
776,278,3,1660822247
539,5720,2,1614115461
267,1806,1,1632183108
581,5721,1,1622797453
403,1330,1,1659791441
784,5527,3,1622928672
590,9011,2,1639909235
841,6029,1,1668864306
868,3925,2,1644224015
895,5009,3,1663529182
423,7917,3,1613114373
776,8442,3,1657549601
591,8030,4,1633240647
315,9407,2,1615726454
53,444,4,1655246786
121,1155,5,1666396674
117,8239,3,1622068419
727,8207,3,1645973598
442,703,2,1625423389
354,344,1,1633557633
462,2819,2,1656778362
108,7775,1,1646816305
542,6689,5,1623383627
281,6808,2,1610620849
416,8672,4,1622101620
640,2574,1,1658747688
608,9478,2,1645404652
334,7440,1,1644336442
490,862,1,1653076623
309,4224,4,1666719248
125,7244,1,1635391625
880,2216,1,1659132311
897,9265,2,1662834670
27,97,2,1611740417
491,3577,5,1641079538
275,7579,2,1613959982
108,8259,2,1650788652
708,5251,4,1624460299
338,440,2,1645265662
343,6996,3,1625435791
411,4534,3,1628594683
451,2215,1,1656306036
29,7591,4,1668188005
966,6654,1,1672069630
332,1587,4,1627329937
2,7760,5,1653156009
588,92,4,1652914218
153,2164,3,1627069001
13,8957,1,1641409251
10,5254,1,1640563938
522,3607,3,1627272833
799,1066,4,1630430808
698,8537,4,1618645621
43,4175,3,1624495069
108,8553,2,1614566017
811,3501,3,1636895710
265,410,5,1637656291
126,3738,1,1663579499
344,8960,4,1627107167
716,817,1,1626987891
153,5062,1,1643908178
256,6836,4,1669842042
796,8052,5,1630630474
486,4256,1,1651788539
191,6025,4,1643468116
541,868,3,1647097982
29,8339,5,1637271329
321,677,1,1630664464
934,881,2,1612199527
227,9682,3,1627583258
317,7956,1,1612455997
660,4659,5,1613037534
972,2929,4,1611557915
831,5798,5,1648882333
661,9072,2,1609735612
627,9719,2,1636942971
492,6981,5,1648342352
430,5770,3,1618287036
537,4497,2,1636217416
497,1683,4,1627938613
454,3738,1,1621013731
950,6548,3,1610016577
238,1626,3,1612021115
54,9182,5,1648362312
904,8284,2,1644371623
498,5073,1,1657093995
608,4305,1,1655613942
481,1439,4,1672113789
192,3058,5,1660209247
420,4825,1,1652910276
222,4556,3,1610050158
598,4734,2,1664788646
938,5532,4,1653516680
807,4205,4,1626891999
784,4036,3,1629274404
62,8765,2,1643405708
634,8258,5,1641657568
998,1002,3,1613359616
58,5278,3,1620760491
655,4805,2,1665883547
341,7906,2,1660794956
230,6657,5,1633103026
663,4953,3,1631372789
680,1412,3,1643770474
144,4762,5,1670805545
428,4066,5,1621281658
717,4636,3,1627981702
953,8909,3,1633510975
342,7071,1,1613718541
966,7380,5,1614401605
67,7082,4,1610349957
142,721,5,1640096406
969,2050,5,1609478401
430,2560,5,1629398032
357,2467,5,1671803649
313,2085,1,1609874626
652,1215,3,1620590690
209,3568,1,1630095139
416,9345,4,1642921990
485,588,2,1633661459
680,4997,3,1644838696
635,9555,2,1626327892
603,3057,3,1614805645
717,2068,3,1660058330
769,3078,5,1611969428
948,6821,5,1612634594
671,5069,2,1659491474
584,3939,3,1664228082
898,8120,1,1639123100
667,6288,1,1646074439
424,9133,4,1668456703
28,3566,4,1646115992
838,4771,1,1628092139
618,3751,2,1637087223
539,5932,4,1672179678
203,7026,1,1631841227
880,7146,5,1649131757
512,9454,1,1667558451
488,7499,1,1617173800
751,580,3,1626788897
97,7850,3,1624751888
197,7600,3,1615355681
556,2087,5,1653358769
547,8896,5,1628331361
223,3024,4,1624231079
167,5785,3,1660840699
970,6249,5,1660005746
557,995,1,1660843590
514,4815,2,1638277760
233,5167,1,1631689117
805,1128,1,1626413130
751,4362,5,1633438309
258,948,5,1660716441
2,5379,3,1632476349
430,2754,1,1635367601
340,8253,4,1642305163
324,5228,5,1614538939
961,1697,4,1648560788
320,7950,1,1620799778
217,8897,4,1641423959
244,7972,3,1649137594
364,223,2,1621219438
931,6294,2,1636765204
481,97,2,1613206403
19,7381,5,1619215733
402,5006,5,1670097960
556,8788,5,1636556465
721,6371,2,1666301267
125,9695,5,1610228658
714,655,5,1661380599
923,1010,2,1622455568
419,4932,3,1634758050
509,7351,3,1614343618
875,2014,2,1659762510
738,1286,5,1657592103
351,484,5,1668784329
322,5940,1,1621294189
935,5822,4,1630726909
556,5931,4,1616635944
176,6358,3,1647611511
89,1744,1,1652926235
168,7315,4,1650631485
257,526,1,1640841126
461,3146,3,1619120984
473,8157,2,1663528165
26,2425,5,1671612774
338,3828,5,1644919312
712,5881,5,1619245974
983,6955,4,1619607160
615,3631,5,1618824467
834,9147,5,1664406242
917,3179,4,1628044635
934,6779,1,1610021009
13,2497,2,1630856200
291,3442,5,1658983971
502,2125,2,1648105463
663,8401,3,1645253066
933,8323,4,1650629944
620,1451,4,1640204789
857,3520,4,1632825212
